time,gpu-id,gpu_util_percent,mem_util_percent,mem_util_MB,mem_free_MB,mem_total_MB,phase,epoch,step
1768162518.611434,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162518.7148232,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162518.8174462,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162518.91978,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162519.0222044,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162519.124208,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162519.2264895,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162519.328788,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162519.4310024,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162519.5333278,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162519.6356654,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162519.7377276,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162519.840105,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162519.9426894,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162520.0452924,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162520.1473703,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162520.2496421,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162520.351777,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162520.454023,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162520.5560558,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162520.6582053,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162520.7603567,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162520.8626437,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162520.964985,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162521.0672169,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162521.1694505,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162521.2716632,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162521.3739002,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162521.476141,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162521.578338,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162521.680728,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162521.7829669,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162521.8855562,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162521.9880095,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162522.0904388,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162522.1926596,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162522.2946987,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162522.3969946,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162522.4991028,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162522.6013699,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162522.7034838,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162522.8056455,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162522.9075994,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162523.0107143,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162523.114296,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162523.217519,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162523.3202183,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162523.4235835,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162523.5265064,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162523.6297941,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162523.7320182,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162523.8363643,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162523.9395833,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162524.042316,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162524.1448264,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162524.247012,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162524.3491201,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162524.4514139,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162524.553567,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162524.6558306,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162524.7588253,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162524.861621,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162524.9650517,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162525.0678158,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162525.1707265,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162525.27293,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162525.375303,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162525.4776955,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162525.5804973,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162525.6829944,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162525.7851596,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162525.8874967,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162525.9898498,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
